Team_ID,Composition,Probability,Expected_Payoff,In_Support
614,"Otter, Mosquito, Cricket",0.0,-0.9073065893807742,False
603,"Otter, Horse, Ant",0.0,-1.0000000000000149,False
595,"Otter, Fish, Beaver",0.0,-0.5656437574304295,False
596,"Otter, Fish, Cricket",0.0,-0.8003369219612628,False
597,"Otter, Fish, Fish",0.0,-0.8361093837324567,False
598,"Otter, Fish, Horse",0.0,-0.8843579963628727,False
599,"Otter, Fish, Mosquito",0.0,-0.5635108700432044,False
600,"Otter, Fish, Mouse",0.0,-0.9423880788118131,False
601,"Otter, Fish, Otter",0.0,-0.944104214883962,False
602,"Otter, Fish, Pig",0.0,-0.2945033850045006,False
604,"Otter, Horse, Beaver",0.0,-1.0000000000000149,False
613,"Otter, Mosquito, Beaver",0.0,-0.8223298852268707,False
605,"Otter, Horse, Cricket",0.0,-1.0000000000000149,False
606,"Otter, Horse, Fish",0.0,-0.9715611715739196,False
607,"Otter, Horse, Horse",0.0,-1.0000000000000149,False
608,"Otter, Horse, Mosquito",0.0,-0.9700681419898458,False
609,"Otter, Horse, Mouse",0.0,-1.0000000000000149,False
610,"Otter, Horse, Otter",0.0,-1.0000000000000149,False
611,"Otter, Horse, Pig",0.0,-0.9184460012479234,False
612,"Otter, Mosquito, Ant",0.0,-0.9514594542185446,False
370,"Horse, Mosquito, Beaver",0.0,-0.8596165436305836,False
364,"Horse, Horse, Horse",0.0,-1.0000000000000149,False
368,"Horse, Horse, Pig",0.0,-0.9154440175583687,False
115,"Beaver, Fish, Otter",0.0,-0.7197596904065386,False
117,"Beaver, Horse, Ant",0.0,-0.9440224951623892,False
118,"Beaver, Horse, Beaver",0.0,-0.7994374467034835,False
119,"Beaver, Horse, Cricket",0.0,-0.8862471345310505,False
120,"Beaver, Horse, Fish",0.0,-0.9158288283364626,False
121,"Beaver, Horse, Horse",0.0,-0.9718075585095358,False
122,"Beaver, Horse, Mosquito",0.0,-0.8708200028282017,False
123,"Beaver, Horse, Mouse",0.0,-0.9423880788118131,False
124,"Beaver, Horse, Otter",0.0,-0.9409171067752973,False
125,"Beaver, Horse, Pig",0.0,-0.4411153298284762,False
126,"Beaver, Mosquito, Ant",0.0,-0.8367074552624241,False
127,"Beaver, Mosquito, Beaver",0.0,-0.5877696846153352,False
128,"Beaver, Mosquito, Cricket",0.0,-0.7773626841310807,False
129,"Beaver, Mosquito, Fish",0.0,-0.8416029424955718,False
130,"Beaver, Mosquito, Horse",0.0,-0.8682133223047226,False
131,"Beaver, Mosquito, Mosquito",0.0,-0.5954239538074568,False
132,"Beaver, Mosquito, Mouse",0.0,-0.8892364967151491,False
133,"Beaver, Mosquito, Otter",0.0,-0.8856080685209364,False
134,"Beaver, Mosquito, Pig",0.0,-0.26037128132246784,False
135,"Beaver, Mouse, Ant",0.0,-1.0000000000000007,False
116,"Beaver, Fish, Pig",0.0,-0.21285384951335584,False
114,"Beaver, Fish, Mouse",0.0,-0.719841414999054,False
367,"Horse, Horse, Otter",0.0,-1.0000000000000149,False
113,"Beaver, Fish, Mosquito",0.0,-0.22756375042308258,False
94,"Beaver, Beaver, Horse",0.0,-0.9432052882048305,False
95,"Beaver, Beaver, Mosquito",0.0,-0.8088757596616871,False
96,"Beaver, Beaver, Mouse",0.0,-0.9158288283364773,False
97,"Beaver, Beaver, Otter",0.0,-0.9158288283364677,False
98,"Beaver, Beaver, Pig",0.0,-0.18534919058125743,False
99,"Beaver, Cricket, Ant",0.0,-0.9158288283364631,False
100,"Beaver, Cricket, Beaver",0.0,-0.7736954031857014,False
101,"Beaver, Cricket, Cricket",0.0,-0.8316576566729112,False
102,"Beaver, Cricket, Fish",0.0,-0.9158288283364535,False
103,"Beaver, Cricket, Horse",0.0,-0.9434504498049952,False
104,"Beaver, Cricket, Mosquito",0.0,-0.7656275592704961,False
105,"Beaver, Cricket, Mouse",0.0,-0.9158288283364631,False
106,"Beaver, Cricket, Otter",0.0,-0.9158288283364535,False
107,"Beaver, Cricket, Pig",0.0,-0.4168425890784649,False
108,"Beaver, Fish, Ant",0.0,-0.33516350369468784,False
109,"Beaver, Fish, Beaver",0.0,-0.19204003042976092,False
110,"Beaver, Fish, Cricket",0.0,-0.16013953299899314,False
111,"Beaver, Fish, Fish",0.0,-0.3340327551610961,False
112,"Beaver, Fish, Horse",0.0,-0.36504162740677953,False
136,"Beaver, Mouse, Beaver",0.0,-1.0000000000000007,False
137,"Beaver, Mouse, Cricket",0.0,-0.9158288283364631,False
138,"Beaver, Mouse, Fish",0.0,-0.9455739640204757,False
139,"Beaver, Mouse, Horse",0.0,-1.0000000000000049,False
162,"Cricket, Ant, Ant",0.0,-0.804502909862939,False
163,"Cricket, Ant, Beaver",0.0,-0.4141095547193854,False
164,"Cricket, Ant, Cricket",0.0,-0.7221295964285925,False
